Messung,Soll,Ist,Abweichung in Y,Abweichung in X
43,-0.26,-0.257064198494,0.00293580150586,0.000190530362082
44,-0.28,-0.27794683038,0.00205316961964,-0.00107391716734
45,-0.3,-0.297583968051,0.00241603194898,-0.00194387822845
46,-0.32,-0.316934273642,0.00306572635779,-0.000500568252576
47,-0.34,-0.337939316024,0.00206068397568,0.00247108100072
48,-0.36,-0.358024311125,0.00197568887515,0.00280331536808
49,-0.38,-0.37924615285,0.00075384715031,-0.00051393311893
50,-0.4,-0.397805073855,0.00219492614487,0.000364517089075
51,-0.22,-0.218106909324,0.00189309067586,-0.000222619035379
52,-0.24,-0.238378449139,0.0016215508607,0.000430010190426
53,-0.26,-0.258178173722,0.00182182627807,0.000311753924609
54,-0.28,-0.276750734024,0.00324926597609,-0.00113908354469
55,-0.3,-0.297716412814,0.00228358718576,-0.00201784126669
56,-0.32,-0.316683134969,0.00331686503122,-0.000701923299133
57,-0.34,-0.337285673069,0.00271432693145,0.00336617592866
58,-0.36,-0.358437672452,0.00156232754764,0.00201160502922
59,-0.38,-0.377122388238,0.00287761176223,0.00069339195671
60,-0.4,-0.397407215318,0.00259278468192,-0.000588466989796
61,-0.22,-0.216858340122,0.0031416598785,-0.000360650638305
62,-0.24,-0.238270081254,0.0017299187459,-0.000413756625099
63,-0.26,-0.258100418726,0.00189958127363,0.00027075253856
64,-0.28,-0.277709547104,0.00229045289598,0.000104489126946
65,-0.3,-0.297841403236,0.00215859676432,-0.00135718145888
66,-0.32,-0.317587310189,0.00241268981121,-8.47322334497e-05
67,-0.34,-0.338020250223,0.0019797497775,0.00214447769524
68,-0.36,-0.358822466642,0.00117753335788,0.00144565946756
69,-0.38,-0.378931267205,0.00106873279541,-0.000536610677051
70,-0.4,-0.39769698903,0.00230301096959,-0.000864949733765
71,-0.22,-0.218747587587,0.00125241241272,4.7902761609e-05
72,-0.24,-0.239820046665,0.000179953335439,0.000665374778212
73,-0.26,-0.258583695517,0.00141630448296,-0.000859260573154
74,-0.28,-0.276447442133,0.00355255786716,0.000667492983385
75,-0.3,-0.297161139667,0.00283886033279,-0.000988374235333
76,-0.32,-0.317108768089,0.00289123191069,0.00127884556269
77,-0.34,-0.337626434356,0.00237356564436,0.00278866974677
78,-0.36,-0.35759782544,0.00240217456006,0.00249745704951
79,-0.38,-0.377798473705,0.00220152629518,-0.000215225572613
80,-0.4,-0.399159387866,0.00084061213389,1.64505306902e-05
81,-0.22,-0.217857767964,0.0021422320365,-0.000841851894096
82,-0.24,-0.238924798575,0.00107520142478,-0.00101134550166
83,-0.26,-0.258220540994,0.00177945900595,0.000166751030087
84,-0.28,-0.277534424581,0.00246557541874,-0.000191538549226
85,-0.3,-0.298004559827,0.00199544017277,-0.0015362949376
86,-0.32,-0.318026406164,0.00197359383637,0.000601613833707
87,-0.34,-0.338787385582,0.00121261441843,0.00235780138853
88,-0.36,-0.359142985045,0.000857014954832,0.00174018785408
89,-0.38,-0.378825665915,0.00117433408482,-0.000495317739158
90,-0.4,-0.398394870645,0.00160512935458,-0.000121427875692
91,-0.22,-0.21824959959,0.00175040040967,-0.000180116055869
92,-0.24,-0.239375248661,0.000624751338855,8.72775880759e-05
93,-0.26,-0.257946184333,0.00205381566724,-1.52732610836e-06
94,-0.28,-0.277157802581,0.00284219741921,-0.000689889642673
95,-0.3,-0.299104986246,0.000895013753522,-0.001748378348
96,-0.32,-0.317445035956,0.00255496404399,-0.000442384346645
97,-0.34,-0.338343945984,0.00165605401563,0.00246385575272
98,-0.36,-0.357361226749,0.00263877325059,0.00323562292023
99,-0.38,-0.37771806812,0.00228193187987,0.00063997630382
100,-0.4,-0.397889412475,0.00211058752483,0.000405087580833
