Messung,Soll,Ist,Abweichung in X,Abweichung in Y
6,0.68,0.680146620277,0.000146620277284,-0.000288207249571
7,0.7,0.700223042271,0.000223042270724,0.000318028837203
8,0.72,0.720164968992,0.000164968991571,-0.000570556992779
9,0.74,0.740927569606,0.000927569605763,0.000189298996893
10,0.76,0.760921106846,0.00092110684568,0.000839360140623
1,0.58,0.580571860745,0.000571860745099,-0.0017340976325
2,0.6,0.600437209173,0.000437209172538,-0.000964950179144
3,0.62,0.620002611952,2.61195226114e-06,-0.00053420197475
4,0.64,0.640986620519,0.000986620518967,-0.000486991441865
5,0.66,0.659502229608,-0.000497770391601,-0.000725970590576
6,0.68,0.680927534029,0.000927534029461,-9.36097045831e-05
7,0.7,0.700379393445,0.00037939344477,-0.000563057013395
8,0.72,0.720342268286,0.000342268286346,-0.000321335216522
9,0.74,0.740079703134,7.97031342601e-05,0.000589102030615
10,0.76,0.760341944282,0.00034194428163,0.000442266925655
1,0.58,0.579753557745,-0.000246442255063,-0.00214575753646
2,0.6,0.600378744713,0.000378744712705,-0.000255535414124
3,0.62,0.61933827958,-0.000661720420057,-0.00146790221961
4,0.64,0.639709079419,-0.000290920581287,0.00018052382257
5,0.66,0.659717753592,-0.000282246408143,-0.000705117078232
6,0.68,0.68056953463,0.000569534629637,-0.000493842880462
7,0.7,0.700204026248,0.000204026248103,0.00046270255018
8,0.72,0.719706390004,-0.000293609995706,-0.00180553873433
9,0.74,0.7396128543,-0.000387145700131,4.26856164316e-05
10,0.76,0.760551521961,0.000551521960851,-0.000258112081175
1,0.58,0.580260127133,0.000260127133002,-0.00152955819569
2,0.6,0.600742036324,0.000742036323608,-0.000981511424979
3,0.62,0.620217254122,0.00021725412179,-0.00121758744788
4,0.64,0.639832046156,-0.000167953843857,-0.000417629209422
5,0.66,0.660240218383,0.000240218382705,-0.000631022273082
6,0.68,0.679497766816,-0.000502233183993,0.000108885800155
7,0.7,0.699877851813,-0.000122148187385,-0.000532017876285
8,0.72,0.719742857823,-0.00025714217704,-0.000450519870451
9,0.74,0.739356319032,-0.000643680967877,0.00102788488042
10,0.76,0.760989043794,0.000989043793957,0.000274135123968
1,0.58,0.579629353216,-0.000370646784434,-0.00340928936684
2,0.6,0.59962414762,-0.000375852380425,-0.00102608891379
3,0.62,0.619454090106,-0.000545909894053,-0.00135126534643
4,0.64,0.640957023543,0.000957023542994,0.000555535366248
5,0.66,0.659269950426,-0.000730049573835,0.000278635479536
6,0.68,0.68008843868,8.84386795807e-05,0.000708338660539
7,0.7,0.699855844075,-0.000144155924985,-0.000756011353297
8,0.72,0.721448916581,0.00144891658122,-0.000296070982052
9,0.74,0.740810923974,0.000810923974297,-0.00205737104868
10,0.76,0.760807052482,0.000807052481856,-0.000277866388744
